country,country_code,year,item,item_code,origin,Disponibilité intérieure,Disponibilité alimentaire (Kcal/personne/jour),Disponibilité de matière grasse en quantité (g/personne/jour),Disponibilité de matière grasse en quantité (g/personne/jour)
Algérie,4,2013,Huiles de Poissons,2781,animal,0.0,0.0,0.0,0.0
Algérie,4,2013,Huiles de Foie de Poisso,2782,animal,0.0,0.0,0.0,0.0
Algérie,4,2013,Riz (Eq Blanchi),2805,vegetal,118.0,30.0,0.04,0.04
Algérie,4,2013,Lait - Excl Beurre,2848,animal,5705.0,227.0,11.13,11.13
Algérie,4,2013,Miscellanees,2899,vegetal,,2.0,0.03,0.03
Angola,7,2013,Blé,2511,vegetal,898.0,286.0,1.04,1.04
Angola,7,2013,Orge,2513,vegetal,99.0,0.0,,
Angola,7,2013,Maïs,2514,vegetal,1531.0,338.0,3.64,3.64
Angola,7,2013,Avoine,2516,vegetal,0.0,0.0,0.0,0.0
Angola,7,2013,Millet,2517,vegetal,39.0,11.0,0.05,0.05
Angola,7,2013,Sorgho,2518,vegetal,46.0,0.0,0.0,0.0
Angola,7,2013,Pommes de Terre,2531,vegetal,709.0,40.0,0.06,0.06
Angola,7,2013,Manioc,2532,vegetal,16412.0,560.0,0.6,0.6
Angola,7,2013,Patates douces,2533,vegetal,1200.0,129.0,0.27,0.27
Angola,7,2013,"Racines, Nda",2534,vegetal,0.0,0.0,,
Angola,7,2013,"Sucre, canne",2536,vegetal,510.0,,,
Angola,7,2013,Sucre Eq Brut,2542,vegetal,407.0,137.0,,
Angola,7,2013,Edulcorants Autres,2543,vegetal,0.0,0.0,,
Angola,7,2013,Haricots,2546,vegetal,257.0,81.0,0.37,0.37
Angola,7,2013,Noix,2551,vegetal,2.0,0.0,0.03,0.03
Angola,7,2013,Soja,2555,vegetal,11.0,5.0,0.25,0.25
Angola,7,2013,Arachides Decortiquees,2556,vegetal,136.0,33.0,2.67,2.67
Angola,7,2013,Graines de tournesol,2557,vegetal,12.0,,,
Angola,7,2013,Graines de coton,2559,vegetal,3.0,,,
Angola,7,2013,Coco (Incl Coprah),2560,vegetal,3.0,1.0,0.05,0.05
Angola,7,2013,Sésame,2561,vegetal,3.0,2.0,0.17,0.17
Angola,7,2013,Palmistes,2562,vegetal,23.0,,,
Angola,7,2013,"Plantes Oleiferes, Autre",2570,vegetal,4.0,,,
Angola,7,2013,Huile de Soja,2571,vegetal,92.0,87.0,9.89,9.89
Angola,7,2013,Huile d'Arachide,2572,vegetal,17.0,19.0,2.11,2.11
Angola,7,2013,Huile de Tournesol,2573,vegetal,5.0,5.0,0.6,0.6
Angola,7,2013,Huile de Colza&Moutarde,2574,vegetal,1.0,1.0,0.12,0.12
Angola,7,2013,Huile Graines de Coton,2575,vegetal,1.0,1.0,0.07,0.07
Angola,7,2013,Huile de Palmistes,2576,vegetal,9.0,8.0,0.9,0.9
Angola,7,2013,Huile de Palme,2577,vegetal,260.0,73.0,8.29,8.29
Angola,7,2013,Huile de Coco,2578,vegetal,0.0,0.0,0.0,0.0
Angola,7,2013,Huile d'Olive,2580,vegetal,4.0,5.0,0.57,0.57
Angola,7,2013,Huile de Germe de Maïs,2582,vegetal,0.0,0.0,0.01,0.01
Angola,7,2013,Huil Plantes Oleif Autr,2586,vegetal,17.0,17.0,1.9,1.9
Angola,7,2013,Tomates,2601,vegetal,103.0,3.0,0.03,0.03
Angola,7,2013,Oignons,2602,vegetal,7.0,0.0,0.0,0.0
Angola,7,2013,"Légumes, Autres",2605,vegetal,1540.0,35.0,0.22,0.22
Angola,7,2013,"Oranges, Mandarines",2611,vegetal,6.0,0.0,0.0,0.0
Angola,7,2013,"Agrumes, Autres",2614,vegetal,304.0,10.0,0.1,0.1
Angola,7,2013,Bananes,2615,vegetal,3095.0,88.0,0.19,0.19
Angola,7,2013,Pommes,2617,vegetal,22.0,1.0,0.01,0.01
Angola,7,2013,Ananas,2618,vegetal,479.0,25.0,0.09,0.09
Angola,7,2013,Dattes,2619,vegetal,0.0,0.0,,
Angola,7,2013,Raisin,2620,vegetal,2.0,0.0,0.0,0.0
Angola,7,2013,"Fruits, Autres",2625,vegetal,54.0,3.0,0.03,0.03
Angola,7,2013,Café,2630,vegetal,13.0,1.0,,
Angola,7,2013,Feve de Cacao,2633,vegetal,4.0,3.0,0.28,0.28
Angola,7,2013,Thé,2635,vegetal,1.0,0.0,,
Angola,7,2013,Poivre,2640,vegetal,0.0,0.0,0.0,0.0
Angola,7,2013,Piments,2641,vegetal,0.0,0.0,0.0,0.0
Angola,7,2013,Girofles,2642,vegetal,0.0,0.0,,
Angola,7,2013,"Épices, Autres",2645,vegetal,0.0,0.0,0.01,0.01
Angola,7,2013,Vin,2655,vegetal,100.0,9.0,,
Angola,7,2013,Bière,2656,vegetal,1214.0,67.0,,
Angola,7,2013,Boissons Fermentés,2657,vegetal,462.0,24.0,,
Angola,7,2013,Boissons Alcooliques,2658,vegetal,42.0,16.0,,
Angola,7,2013,Aliments pour enfants,2680,vegetal,5.0,3.0,0.02,0.02
Angola,7,2013,Viande de Bovins,2731,animal,181.0,36.0,2.37,2.37
Angola,7,2013,Viande d'Ovins/Caprins,2732,animal,23.0,5.0,0.32,0.32
Angola,7,2013,Viande de Suides,2733,animal,191.0,89.0,8.7,8.7
Angola,7,2013,Viande de Volailles,2734,animal,372.0,58.0,3.66,3.66
Angola,7,2013,"Viande, Autre",2735,animal,9.0,1.0,0.03,0.03
Angola,7,2013,Abats Comestible,2736,animal,25.0,3.0,0.1,0.1
Angola,7,2013,Graisses Animales Crue,2737,animal,11.0,10.0,1.15,1.15
Angola,7,2013,"Beurre, Ghee",2740,animal,2.0,2.0,0.19,0.19
Angola,7,2013,Oeufs,2744,animal,29.0,4.0,0.29,0.29
Angola,7,2013,Miel,2745,vegetal,23.0,9.0,,
Angola,7,2013,Poissons Eau Douce,2761,animal,20.0,2.0,0.06,0.06
Angola,7,2013,Perciform,2762,animal,131.0,7.0,0.13,0.13
Angola,7,2013,Poissons Pelagiques,2763,animal,190.0,14.0,0.59,0.59
Angola,7,2013,"Poissons Marins, Autres",2764,animal,38.0,2.0,0.07,0.07
Angola,7,2013,Crustacés,2765,animal,1.0,0.0,0.0,0.0
Angola,7,2013,Cephalopodes,2766,animal,1.0,0.0,0.0,0.0
Angola,7,2013,"Mollusques, Autres",2767,animal,0.0,0.0,0.0,0.0
Angola,7,2013,Animaux Aquatiques Autre,2769,animal,0.0,0.0,0.0,0.0
Angola,7,2013,Plantes Aquatiques,2775,animal,0.0,0.0,0.0,0.0
Angola,7,2013,Huiles de Poissons,2781,animal,4.0,0.0,0.0,0.0
Angola,7,2013,Riz (Eq Blanchi),2805,vegetal,337.0,82.0,0.12,0.12
Angola,7,2013,Lait - Excl Beurre,2848,animal,277.0,20.0,1.09,1.09
Angola,7,2013,Miscellanees,2899,vegetal,,3.0,0.03,0.03
Antigua-et-Barbuda,8,2013,Blé,2511,vegetal,7.0,498.0,4.84,4.84
Antigua-et-Barbuda,8,2013,Orge,2513,vegetal,0.0,0.0,,
Antigua-et-Barbuda,8,2013,Maïs,2514,vegetal,0.0,22.0,0.24,0.24
Antigua-et-Barbuda,8,2013,Seigle,2515,vegetal,0.0,0.0,,
Antigua-et-Barbuda,8,2013,Avoine,2516,vegetal,0.0,15.0,0.24,0.24
Antigua-et-Barbuda,8,2013,Millet,2517,vegetal,,0.0,,
Antigua-et-Barbuda,8,2013,Sorgho,2518,vegetal,,0.0,,
Antigua-et-Barbuda,8,2013,"Céréales, Autres",2520,vegetal,0.0,6.0,0.03,0.03
Antigua-et-Barbuda,8,2013,Pommes de Terre,2531,vegetal,2.0,25.0,0.03,0.03
Antigua-et-Barbuda,8,2013,Manioc,2532,vegetal,0.0,4.0,,
Antigua-et-Barbuda,8,2013,Patates douces,2533,vegetal,0.0,8.0,0.03,0.03
Antigua-et-Barbuda,8,2013,"Racines, Nda",2534,vegetal,0.0,4.0,,
Antigua-et-Barbuda,8,2013,Ignames,2535,vegetal,0.0,3.0,,
Antigua-et-Barbuda,8,2013,"Sucre, canne",2536,vegetal,0.0,,,
Antigua-et-Barbuda,8,2013,Sucre Eq Brut,2542,vegetal,3.0,278.0,,
Antigua-et-Barbuda,8,2013,Edulcorants Autres,2543,vegetal,1.0,21.0,,
Antigua-et-Barbuda,8,2013,Haricots,2546,vegetal,0.0,14.0,0.06,0.06
Antigua-et-Barbuda,8,2013,Pois,2547,vegetal,0.0,6.0,,
Antigua-et-Barbuda,8,2013,Légumineuses Autres,2549,vegetal,0.0,8.0,0.06,0.06
Antigua-et-Barbuda,8,2013,Noix,2551,vegetal,0.0,5.0,0.43,0.43
Antigua-et-Barbuda,8,2013,Soja,2555,vegetal,0.0,0.0,0.0,0.0
Antigua-et-Barbuda,8,2013,Arachides Decortiquees,2556,vegetal,0.0,14.0,1.16,1.16
Antigua-et-Barbuda,8,2013,Graines de tournesol,2557,vegetal,0.0,0.0,,
Antigua-et-Barbuda,8,2013,Graines Colza/Moutarde,2558,vegetal,0.0,3.0,0.0,0.0
Antigua-et-Barbuda,8,2013,Graines de coton,2559,vegetal,0.0,,,
Antigua-et-Barbuda,8,2013,Coco (Incl Coprah),2560,vegetal,0.0,4.0,0.4,0.4
Antigua-et-Barbuda,8,2013,Sésame,2561,vegetal,0.0,0.0,,
Antigua-et-Barbuda,8,2013,Olives,2563,vegetal,0.0,1.0,0.09,0.09
Antigua-et-Barbuda,8,2013,"Plantes Oleiferes, Autre",2570,vegetal,0.0,1.0,0.03,0.03
Antigua-et-Barbuda,8,2013,Huile de Soja,2571,vegetal,0.0,96.0,10.87,10.87
Antigua-et-Barbuda,8,2013,Huile d'Arachide,2572,vegetal,0.0,2.0,0.21,0.21
Antigua-et-Barbuda,8,2013,Huile de Tournesol,2573,vegetal,0.0,1.0,0.06,0.06
Antigua-et-Barbuda,8,2013,Huile de Colza&Moutarde,2574,vegetal,0.0,11.0,1.28,1.28
Antigua-et-Barbuda,8,2013,Huile Graines de Coton,2575,vegetal,0.0,2.0,0.21,0.21
Antigua-et-Barbuda,8,2013,Huile de Palme,2577,vegetal,0.0,,,
Antigua-et-Barbuda,8,2013,Huile de Coco,2578,vegetal,0.0,1.0,0.12,0.12
Antigua-et-Barbuda,8,2013,Huile de Sésame,2579,vegetal,0.0,1.0,0.09,0.09
Antigua-et-Barbuda,8,2013,Huile d'Olive,2580,vegetal,0.0,12.0,1.4,1.4
Antigua-et-Barbuda,8,2013,Huile de Germe de Maïs,2582,vegetal,0.0,4.0,0.49,0.49
Antigua-et-Barbuda,8,2013,Huil Plantes Oleif Autr,2586,vegetal,0.0,87.0,9.83,9.83
Antigua-et-Barbuda,8,2013,Tomates,2601,vegetal,1.0,7.0,0.09,0.09
Antigua-et-Barbuda,8,2013,Oignons,2602,vegetal,1.0,7.0,0.03,0.03
Antigua-et-Barbuda,8,2013,"Légumes, Autres",2605,vegetal,6.0,46.0,0.27,0.27
Antigua-et-Barbuda,8,2013,"Oranges, Mandarines",2611,vegetal,5.0,7.0,0.0,0.0
Antigua-et-Barbuda,8,2013,Citrons & Limes,2612,vegetal,0.0,2.0,0.03,0.03
Antigua-et-Barbuda,8,2013,Pamplemousse,2613,vegetal,0.0,1.0,,
Antigua-et-Barbuda,8,2013,"Agrumes, Autres",2614,vegetal,0.0,1.0,,
Antigua-et-Barbuda,8,2013,Bananes,2615,vegetal,1.0,19.0,0.09,0.09
Antigua-et-Barbuda,8,2013,Bananes plantains,2616,vegetal,0.0,5.0,,
Antigua-et-Barbuda,8,2013,Pommes,2617,vegetal,1.0,1.0,,
Antigua-et-Barbuda,8,2013,Ananas,2618,vegetal,1.0,8.0,,
Antigua-et-Barbuda,8,2013,Dattes,2619,vegetal,0.0,0.0,,
Antigua-et-Barbuda,8,2013,Raisin,2620,vegetal,1.0,8.0,,
Antigua-et-Barbuda,8,2013,"Fruits, Autres",2625,vegetal,10.0,116.0,1.92,1.92
Antigua-et-Barbuda,8,2013,Café,2630,vegetal,0.0,3.0,,
Antigua-et-Barbuda,8,2013,Feve de Cacao,2633,vegetal,0.0,19.0,1.67,1.67
Antigua-et-Barbuda,8,2013,Thé,2635,vegetal,0.0,1.0,,
Antigua-et-Barbuda,8,2013,Poivre,2640,vegetal,0.0,3.0,,
Antigua-et-Barbuda,8,2013,Piments,2641,vegetal,0.0,2.0,0.09,0.09
Antigua-et-Barbuda,8,2013,Girofles,2642,vegetal,0.0,0.0,,
Antigua-et-Barbuda,8,2013,"Épices, Autres",2645,vegetal,0.0,10.0,0.37,0.37
Antigua-et-Barbuda,8,2013,Vin,2655,vegetal,2.0,23.0,,
Antigua-et-Barbuda,8,2013,Bière,2656,vegetal,2.0,17.0,,
Antigua-et-Barbuda,8,2013,Boissons Fermentés,2657,vegetal,0.0,1.0,,
Antigua-et-Barbuda,8,2013,Boissons Alcooliques,2658,vegetal,0.0,43.0,,
Antigua-et-Barbuda,8,2013,"Alcool, non Comestible",2659,vegetal,0.0,,,
Antigua-et-Barbuda,8,2013,Aliments pour enfants,2680,vegetal,0.0,6.0,0.03,0.03
Antigua-et-Barbuda,8,2013,Viande de Bovins,2731,animal,2.0,56.0,3.53,3.53
Antigua-et-Barbuda,8,2013,Viande d'Ovins/Caprins,2732,animal,0.0,7.0,0.52,0.52
Antigua-et-Barbuda,8,2013,Viande de Suides,2733,animal,3.0,61.0,5.08,5.08
Antigua-et-Barbuda,8,2013,Viande de Volailles,2734,animal,7.0,251.0,18.93,18.93
Antigua-et-Barbuda,8,2013,"Viande, Autre",2735,animal,0.0,3.0,0.09,0.09
Antigua-et-Barbuda,8,2013,Abats Comestible,2736,animal,0.0,8.0,0.18,0.18
Antigua-et-Barbuda,8,2013,Graisses Animales Crue,2737,animal,0.0,33.0,3.68,3.68
Antigua-et-Barbuda,8,2013,"Beurre, Ghee",2740,animal,0.0,35.0,3.93,3.93
Antigua-et-Barbuda,8,2013,Crème,2743,animal,1.0,8.0,0.76,0.76
Antigua-et-Barbuda,8,2013,Oeufs,2744,animal,0.0,15.0,1.0,1.0
Antigua-et-Barbuda,8,2013,Miel,2745,vegetal,0.0,3.0,,
Antigua-et-Barbuda,8,2013,Poissons Eau Douce,2761,animal,0.0,2.0,0.07,0.07
Antigua-et-Barbuda,8,2013,Perciform,2762,animal,1.0,10.0,0.18,0.18
Antigua-et-Barbuda,8,2013,Poissons Pelagiques,2763,animal,1.0,22.0,1.14,1.14
Antigua-et-Barbuda,8,2013,"Poissons Marins, Autres",2764,animal,2.0,33.0,0.86,0.86
Antigua-et-Barbuda,8,2013,Crustacés,2765,animal,1.0,7.0,0.07,0.07
Antigua-et-Barbuda,8,2013,Cephalopodes,2766,animal,0.0,1.0,0.01,0.01
Antigua-et-Barbuda,8,2013,"Mollusques, Autres",2767,animal,1.0,5.0,0.06,0.06
Antigua-et-Barbuda,8,2013,Plantes Aquatiques,2775,animal,0.0,0.0,0.0,0.0
Antigua-et-Barbuda,8,2013,Huiles de Poissons,2781,animal,0.0,0.0,0.0,0.0
Antigua-et-Barbuda,8,2013,Huiles de Foie de Poisso,2782,animal,0.0,0.0,0.0,0.0
Antigua-et-Barbuda,8,2013,Riz (Eq Blanchi),2805,vegetal,1.0,110.0,0.52,0.52
Antigua-et-Barbuda,8,2013,Lait - Excl Beurre,2848,animal,15.0,224.0,12.12,12.12
Antigua-et-Barbuda,8,2013,Miscellanees,2899,vegetal,,9.0,0.24,0.24
Argentine,9,2013,Blé,2511,vegetal,5251.0,877.0,2.42,2.42
Argentine,9,2013,Orge,2513,vegetal,676.0,0.0,0.0,0.0
Argentine,9,2013,Maïs,2514,vegetal,7881.0,86.0,0.27,0.27
Argentine,9,2013,Seigle,2515,vegetal,52.0,0.0,0.0,0.0
Argentine,9,2013,Avoine,2516,vegetal,442.0,4.0,0.06,0.06
Argentine,9,2013,Millet,2517,vegetal,5.0,,,
Argentine,9,2013,Sorgho,2518,vegetal,1375.0,,,
Argentine,9,2013,"Céréales, Autres",2520,vegetal,42.0,3.0,0.01,0.01
Argentine,9,2013,Pommes de Terre,2531,vegetal,1700.0,60.0,0.18,0.18
Argentine,9,2013,Manioc,2532,vegetal,202.0,5.0,0.01,0.01
Argentine,9,2013,Patates douces,2533,vegetal,405.0,21.0,0.05,0.05
Argentine,9,2013,"Racines, Nda",2534,vegetal,0.0,,,
Argentine,9,2013,"Sucre, canne",2536,vegetal,23700.0,,,
Argentine,9,2013,Sucre Eq Brut,2542,vegetal,1734.0,403.0,,
Argentine,9,2013,Edulcorants Autres,2543,vegetal,279.0,66.0,,
Argentine,9,2013,Haricots,2546,vegetal,21.0,2.0,0.01,0.01
Argentine,9,2013,Pois,2547,vegetal,12.0,2.0,0.01,0.01
Argentine,9,2013,Légumineuses Autres,2549,vegetal,24.0,4.0,0.04,0.04
Argentine,9,2013,Noix,2551,vegetal,18.0,3.0,0.31,0.31
Argentine,9,2013,Soja,2555,vegetal,36608.0,0.0,0.0,0.0
Argentine,9,2013,Arachides Decortiquees,2556,vegetal,213.0,1.0,0.07,0.07
Argentine,9,2013,Graines de tournesol,2557,vegetal,2626.0,,,
Argentine,9,2013,Graines Colza/Moutarde,2558,vegetal,19.0,0.0,,
Argentine,9,2013,Graines de coton,2559,vegetal,290.0,,,
Argentine,9,2013,Coco (Incl Coprah),2560,vegetal,10.0,1.0,0.08,0.08
Argentine,9,2013,Sésame,2561,vegetal,1.0,0.0,0.04,0.04
Argentine,9,2013,Palmistes,2562,vegetal,0.0,,,
Argentine,9,2013,Olives,2563,vegetal,91.0,0.0,0.04,0.04
Argentine,9,2013,"Plantes Oleiferes, Autre",2570,vegetal,71.0,0.0,0.01,0.01
Argentine,9,2013,Huile de Soja,2571,vegetal,2119.0,69.0,7.77,7.77
Argentine,9,2013,Huile d'Arachide,2572,vegetal,2.0,1.0,0.14,0.14
Argentine,9,2013,Huile de Tournesol,2573,vegetal,445.0,260.0,29.42,29.42
Argentine,9,2013,Huile de Colza&Moutarde,2574,vegetal,2.0,1.0,0.15,0.15
Argentine,9,2013,Huile Graines de Coton,2575,vegetal,3.0,2.0,0.23,0.23
Argentine,9,2013,Huile de Palmistes,2576,vegetal,7.0,,,
Argentine,9,2013,Huile de Palme,2577,vegetal,3.0,,,
Argentine,9,2013,Huile de Coco,2578,vegetal,4.0,2.0,0.25,0.25
Argentine,9,2013,Huile de Sésame,2579,vegetal,0.0,0.0,0.0,0.0
Argentine,9,2013,Huile d'Olive,2580,vegetal,7.0,3.0,0.34,0.34
Argentine,9,2013,Huile de Germe de Maïs,2582,vegetal,25.0,15.0,1.68,1.68
Argentine,9,2013,Huil Plantes Oleif Autr,2586,vegetal,-113.0,0.0,0.0,0.0
Argentine,9,2013,Tomates,2601,vegetal,765.0,10.0,0.13,0.13
Argentine,9,2013,Oignons,2602,vegetal,515.0,13.0,0.07,0.07
Argentine,9,2013,"Légumes, Autres",2605,vegetal,1937.0,30.0,0.24,0.24
Argentine,9,2013,"Oranges, Mandarines",2611,vegetal,970.0,15.0,0.05,0.05
Argentine,9,2013,Citrons & Limes,2612,vegetal,267.0,2.0,0.03,0.03
Argentine,9,2013,Pamplemousse,2613,vegetal,170.0,2.0,0.01,0.01
Argentine,9,2013,"Agrumes, Autres",2614,vegetal,0.0,,,
Argentine,9,2013,Bananes,2615,vegetal,572.0,22.0,0.04,0.04
Argentine,9,2013,Bananes plantains,2616,vegetal,4.0,0.0,0.0,0.0
Argentine,9,2013,Pommes,2617,vegetal,925.0,26.0,0.14,0.14
Argentine,9,2013,Ananas,2618,vegetal,41.0,1.0,0.0,0.0
Argentine,9,2013,Dattes,2619,vegetal,0.0,0.0,0.0,0.0
Argentine,9,2013,Raisin,2620,vegetal,2567.0,2.0,0.01,0.01
Argentine,9,2013,"Fruits, Autres",2625,vegetal,592.0,14.0,0.13,0.13
Argentine,9,2013,Café,2630,vegetal,49.0,2.0,,
Argentine,9,2013,Feve de Cacao,2633,vegetal,40.0,5.0,0.43,0.43
Argentine,9,2013,Thé,2635,vegetal,209.0,6.0,,
Argentine,9,2013,Poivre,2640,vegetal,2.0,0.0,0.0,0.0
Argentine,9,2013,Piments,2641,vegetal,4.0,1.0,0.02,0.02
Argentine,9,2013,Girofles,2642,vegetal,0.0,0.0,0.0,0.0
Argentine,9,2013,"Épices, Autres",2645,vegetal,3.0,1.0,0.03,0.03
Argentine,9,2013,Vin,2655,vegetal,1177.0,47.0,,
Argentine,9,2013,Bière,2656,vegetal,1833.0,44.0,,
Argentine,9,2013,Boissons Fermentés,2657,vegetal,4.0,0.0,,
Argentine,9,2013,Boissons Alcooliques,2658,vegetal,75.0,15.0,,
Argentine,9,2013,"Alcool, non Comestible",2659,vegetal,377.0,,,
Argentine,9,2013,Aliments pour enfants,2680,vegetal,-24.0,,,
Argentine,9,2013,Viande de Bovins,2731,animal,2589.0,346.0,23.73,23.73
Argentine,9,2013,Viande d'Ovins/Caprins,2732,animal,65.0,9.0,0.77,0.77
Argentine,9,2013,Viande de Suides,2733,animal,435.0,80.0,7.34,7.34
Argentine,9,2013,Viande de Volailles,2734,animal,1602.0,166.0,12.67,12.67
Argentine,9,2013,"Viande, Autre",2735,animal,52.0,3.0,0.09,0.09
Argentine,9,2013,Abats Comestible,2736,animal,364.0,16.0,0.42,0.42
Argentine,9,2013,Graisses Animales Crue,2737,animal,105.0,39.0,4.29,4.29
Argentine,9,2013,"Beurre, Ghee",2740,animal,38.0,18.0,2.06,2.06
Argentine,9,2013,Crème,2743,animal,4.0,1.0,0.05,0.05
Argentine,9,2013,Oeufs,2744,animal,552.0,41.0,2.7,2.7
Argentine,9,2013,Miel,2745,vegetal,2.0,0.0,,
Argentine,9,2013,Poissons Eau Douce,2761,animal,9.0,0.0,0.01,0.01
Argentine,9,2013,Perciform,2762,animal,109.0,3.0,0.06,0.06
Argentine,9,2013,Poissons Pelagiques,2763,animal,71.0,6.0,0.27,0.27
Argentine,9,2013,"Poissons Marins, Autres",2764,animal,0.0,0.0,0.0,0.0
Argentine,9,2013,Crustacés,2765,animal,13.0,0.0,0.0,0.0
Argentine,9,2013,Cephalopodes,2766,animal,63.0,3.0,0.03,0.03
Argentine,9,2013,"Mollusques, Autres",2767,animal,36.0,0.0,0.01,0.01
Argentine,9,2013,Animaux Aquatiques Autre,2769,animal,0.0,0.0,0.0,0.0
Argentine,9,2013,Plantes Aquatiques,2775,animal,1.0,0.0,0.0,0.0
Argentine,9,2013,Huiles de Poissons,2781,animal,0.0,0.0,0.0,0.0
Argentine,9,2013,Huiles de Foie de Poisso,2782,animal,0.0,0.0,0.0,0.0
Argentine,9,2013,Riz (Eq Blanchi),2805,vegetal,452.0,90.0,0.23,0.23
Argentine,9,2013,Lait - Excl Beurre,2848,animal,8481.0,256.0,16.81,16.81
Argentine,9,2013,Miscellanees,2899,vegetal,,0.0,0.0,0.0
Australie,10,2013,Blé,2511,vegetal,6691.0,584.0,2.47,2.47
Australie,10,2013,Orge,2513,vegetal,2854.0,,,
Australie,10,2013,Maïs,2514,vegetal,343.0,42.0,0.12,0.12
Australie,10,2013,Seigle,2515,vegetal,27.0,12.0,0.04,0.04
Australie,10,2013,Avoine,2516,vegetal,656.0,1.0,0.02,0.02
Australie,10,2013,Millet,2517,vegetal,37.0,,,
Australie,10,2013,Sorgho,2518,vegetal,1433.0,,,
Australie,10,2013,"Céréales, Autres",2520,vegetal,179.0,1.0,0.01,0.01
Australie,10,2013,Pommes de Terre,2531,vegetal,1457.0,86.0,0.13,0.13
Australie,10,2013,Manioc,2532,vegetal,91.0,0.0,0.0,0.0
Australie,10,2013,Patates douces,2533,vegetal,43.0,3.0,0.01,0.01
Australie,10,2013,"Racines, Nda",2534,vegetal,5.0,0.0,0.0,0.0
Australie,10,2013,Ignames,2535,vegetal,0.0,,,
Australie,10,2013,"Sucre, canne",2536,vegetal,27136.0,,,
Australie,10,2013,"Sucre, betterave",2537,vegetal,0.0,,,
Australie,10,2013,Sucre Eq Brut,2542,vegetal,1888.0,369.0,,
Australie,10,2013,Edulcorants Autres,2543,vegetal,224.0,12.0,,
Australie,10,2013,Haricots,2546,vegetal,-18.0,0.0,0.0,0.0
Australie,10,2013,Pois,2547,vegetal,149.0,5.0,0.03,0.03
Australie,10,2013,Légumineuses Autres,2549,vegetal,590.0,7.0,0.06,0.06
Australie,10,2013,Noix,2551,vegetal,176.0,48.0,4.32,4.32
Australie,10,2013,Soja,2555,vegetal,90.0,1.0,0.01,0.01
Australie,10,2013,Arachides Decortiquees,2556,vegetal,34.0,19.0,1.65,1.65
Australie,10,2013,Graines de tournesol,2557,vegetal,47.0,,,
Australie,10,2013,Graines Colza/Moutarde,2558,vegetal,884.0,1.0,0.0,0.0
Australie,10,2013,Graines de coton,2559,vegetal,918.0,,,
Australie,10,2013,Coco (Incl Coprah),2560,vegetal,55.0,9.0,0.88,0.88
Australie,10,2013,Sésame,2561,vegetal,6.0,,,
Australie,10,2013,Palmistes,2562,vegetal,0.0,,,
Australie,10,2013,Olives,2563,vegetal,122.0,8.0,0.85,0.85
Australie,10,2013,"Plantes Oleiferes, Autre",2570,vegetal,5.0,,,
Australie,10,2013,Huile de Soja,2571,vegetal,46.0,41.0,4.65,4.65
Australie,10,2013,Huile d'Arachide,2572,vegetal,2.0,2.0,0.18,0.18
Australie,10,2013,Huile de Tournesol,2573,vegetal,54.0,48.0,5.45,5.45
Australie,10,2013,Huile de Colza&Moutarde,2574,vegetal,218.0,221.0,25.0,25.0
Australie,10,2013,Huile Graines de Coton,2575,vegetal,140.0,78.0,8.85,8.85
Australie,10,2013,Huile de Palmistes,2576,vegetal,8.0,,,
Australie,10,2013,Huile de Palme,2577,vegetal,84.0,86.0,9.76,9.76
Australie,10,2013,Huile de Coco,2578,vegetal,21.0,9.0,1.02,1.02
Australie,10,2013,Huile de Sésame,2579,vegetal,3.0,4.0,0.4,0.4
Australie,10,2013,Huile d'Olive,2580,vegetal,33.0,34.0,3.86,3.86
Australie,10,2013,Huile de Germe de Maïs,2582,vegetal,7.0,7.0,0.77,0.77
Australie,10,2013,Huil Plantes Oleif Autr,2586,vegetal,41.0,19.0,2.01,2.01
Australie,10,2013,Tomates,2601,vegetal,687.0,15.0,0.17,0.17
Australie,10,2013,Oignons,2602,vegetal,256.0,9.0,0.06,0.06
Australie,10,2013,"Légumes, Autres",2605,vegetal,1512.0,52.0,0.45,0.45
Australie,10,2013,"Oranges, Mandarines",2611,vegetal,370.0,12.0,0.03,0.03
Australie,10,2013,Citrons & Limes,2612,vegetal,39.0,1.0,0.01,0.01
Australie,10,2013,Pamplemousse,2613,vegetal,11.0,0.0,0.0,0.0
Australie,10,2013,"Agrumes, Autres",2614,vegetal,2.0,0.0,0.0,0.0
Australie,10,2013,Bananes,2615,vegetal,353.0,25.0,0.12,0.12
Australie,10,2013,Bananes plantains,2616,vegetal,0.0,0.0,,
Australie,10,2013,Pommes,2617,vegetal,540.0,18.0,0.08,0.08
Australie,10,2013,Ananas,2618,vegetal,122.0,7.0,0.01,0.01
Australie,10,2013,Dattes,2619,vegetal,5.0,1.0,0.0,0.0
Australie,10,2013,Raisin,2620,vegetal,1798.0,12.0,0.03,0.03
Australie,10,2013,"Fruits, Autres",2625,vegetal,514.0,32.0,0.98,0.98
Australie,10,2013,Café,2630,vegetal,112.0,5.0,,
Australie,10,2013,Feve de Cacao,2633,vegetal,70.0,17.0,1.39,1.39
Australie,10,2013,Thé,2635,vegetal,15.0,1.0,,
Australie,10,2013,Poivre,2640,vegetal,3.0,1.0,0.01,0.01
Australie,10,2013,Piments,2641,vegetal,3.0,1.0,0.07,0.07
Australie,10,2013,Girofles,2642,vegetal,0.0,0.0,0.01,0.01
Australie,10,2013,"Épices, Autres",2645,vegetal,7.0,3.0,0.11,0.11
